,Dialogue,age
528,그 눈알이 어찌나 하얗던지... 지금 생각해도 오금이 저립니다.,80
529,부대 도착하고 나니까 종아리에 군홧발이 다 젖어 있는 겁니다.,80
530,"땀인가 물인가 했는데, 파편이 박혀서 피가 철철 나고 있었습니다.",80
531,그게 나중에 계속 도져가지고 보직 변경 받아서 태권도 가르쳤습니다.,80
532,껄껄껄. 대단해. 자 한잔 해!,80
533,"나라를 위한 일도 말이야 그때처럼 겁 없 이, 거침없이 하라구. 자네 같은 일꾼들이 제대로 일을 해줘야... 나라가 빨갱이들 손에 안 넘어간다 이 말씀이야.",80
534,월남을 봐!,80
535,지당하신 말씀입니다. 그래서 저도 아들놈 장군 만드는 게 꿈이었습니 다. 후...,80
536,왜? 문제 있나?,80
537,다리가 좀 안 좋습니다. 수술을 시켜주고 싶은데...,80
538,쯧쯧. 맘고생이 많겠구만. 아들 하난가?,80
539,"네, 그렇습니다.",80
540,음... 그래.,80
541,내가 알아봐줄 테니 그렇게 알고 있으라고.,80
542,감..감사합니다.,80
543,뭐 그깟 거 가지고 같은 식구끼리.,80
544,자 먼저 간 우리 월남 전우들을 위 하여!,80
545,한 곡 올리겠습니다!,80
546,신차장이?,80
547,네.,80
548,3년 전부터 성남 쪽 땅을 계속 매입을 하고 있습니다.,80
549,자금은?,80
550,저희 쪽으로 들어오는 자금을 유용하고 있습니다.,80
551,장산건설인가?,80
552,예.,80
553,증거는?,80
554,곧 정리하겠습니다.,80
555,밟을 땐 확실히 밟아 줘. 조직의 기강이 바로 서야 나라도 바로 서는 거야.,80
556,네. 알겠습니다.,80
557,십년을 봐도 자네 속을 모르겠어.,80
558,...,80
559,자네 목표가 뭐야? 내 자리야?,80
560,제가 감히... 만족하고 있습니다.,80
561,허허허 그 말을 믿으라고? 혹시 더 위야?,80
562,... 원칙과 소신대로 묵묵히 일하겠습니다.,80
563,그래. 우리가 언제 명령만 듣고 움직였나?,80
564,알아서 우리의 길로 움직이 는 거지. 길 잘 닦아놓게. 언젠가는 세상이 자네 것이 되지 않겠어?,80
565,...,80
566,각하 특별담화문입니다.,80
567,좋아. 완벽해. 평화적 정권이양에 포커스를 두자... 그래 날짜는?,80
568,4월 13일 월요일 아침 아홉시입니다.,80
569,실수 없도록.,80
570,까딱하다 죽 쒀서 개주게 생겼어. 긴장하자고.,80
571,차질 없이 준비하겠습니다.,80
572,다시 달리자고. 자.,80
573,한 게임 더 하지?,80
574,아.. 여기가?,80
575,어..어제.. 어떻게 ... 같이 있었나?,80
576,거... 사람이 말을 하면. 뭐 기다 아니다... 말이 있어야...,80
577,됐수!,80
578,내가 코를 많이 골았을 텐데... 한숨도 못 잤겠네.,80
579,"크흠, 흠!",80
580,네?,80
581,난닝구 값.,80
582,민국아!,80
583,타!,80
584,민국아!,80
585,"아버지가 곧 수술 시켜줄 테니까, 기죽지 말고 힘 내.",80
586,"네, 아버지!",80
587,"그래, 어여 가봐!",80
588,윽,80
589,앞으로 우리 민국이 한번만 더 놀리면 니네 엄마 아빠 싹 다 잡아갈 거야. 알겠어?,80
590,선배님. 어디 가세요?,80
591,어?,80
592,아무것도 아냐. 국가를 위해 일하는 사람이 좀 차려 입고 해야지. 안 그래? 일 하자. 국가와 국민을 위해!,80
593,예? 예.,80
594,자꾸 이러시면 곤란하죠.,80
595,아니 우리가 누구 믿고 멍텅구리 땅에 아파 트 올리는데?,80
596,곧 처리 될 겁니다.,80
597,내일 차장님이랑 약속 잡아뒀으니까 그 전에 신속하게 부탁 좀 드리겠 습니다. 무슨 말씀인지 아시죠?,80
598,그 다음! 그래서 어떻게 했어?,80
599,그게... 잘...,80
600,이 자식이 진짜!,80
601,낫이니까... 이렇게 사내한테 휘두르고..,80
602,아 진짜...,80
603,나를 피해자라고 생각하고 다시!,80
604,더 쎄게!,80
605,앗! 아오...,80
606,죄...죄송해요! 괜찮으세요?,80
607,지랄한다... 뭘 죄송해! 그 말은 저승 가서 니가 죽인 사람들한테 해!,80
608,네? 네... 감사합니다! 정말 감사합니다!,80
609,네... 네... 네.,80
610,계속 연습 시키고 있어.,80
611,구리사건까지는 해놔!,80
612,네 선배님!,80
613,병원은 낼 가면 될 거야.,80
614,"거기 원장이 내 후밴데 잘 이야기해 뒀으니까 각별히 신경 써 줄 거고, 바로 수술해준다고 했으니 까 너무 걱정 말어.",80
615,"아, 그리고 말이야 일 하나 해야겠어. 최 실장 모르게..",80
616,조용하게 좀 처리해줘.,80
617,믿을만한 사람이 드문 세상 아닌가.,80
618,따로 챙겨놨습니다.,80
619,부탁 좀 드리겠습니다.,80
620,...??...,80
621,한수 두시죠.,80
622,그럴까요?,80
623,자료는?,80
624,"여권, 기자증.",80
625,김의원님께 이야기 들었습니다.,80
626,미안해요. 확인은 필요해서요. 이왕 오신 거 한수 두시죠.,80
627,창피하네요. 기자가 기자한테 기사 부탁을 하는 처지라니.,80
628,아닙니다. 기사는 걱정 마십시오.,80
629,꼭 부탁드립니다.,80
630,그림자가 길어졌네요.,80
631,예?,80
632,수술하면... 제대로 걸을 수 있는 거죠?,80
633,뭐 어떤 수술이든 백 퍼센트라는 건 없지만 말이죠.,80
634,네...,80
635,"수술만 잘 되면 걷다 뿐입니까, 숨차서 못 뛸 수는 있어도 다리가 아파서 못 뛸 일은 없을 겁니다.",80
636,네?,80
637,감사합니다. 감사합니다.,80
638,제가 보고 드리려던 참인데. 죄송합니다. 아들 녀석 병원에 좀 다녀왔 습니다.,80
639,이제 마무리합시다.,80
640,"아 참, 병원에선?",80
641,"네? 아, 그게 수술만 하면 걸을 수 있다고 합니다.",80
642,잘 됐네요.,80
643,감사합니다.,80
644,이게 다 실장님 덕분이죠. 감사합니다.,80
645,"아, 근데 말이죠. 문제가 하나 생겼어요. 추재진 기자 알죠? 고려일보.",80
646,약속?,80
647,네. 사지 멀쩡하게만 내보내주십시오.,80
648,그 약속은 내가 아니라 추재진한테 달려있는 거지.,80
649,...... 그게 그 인간이 고집이 워낙 세서...,80
650,민국이라 그랬나? 지금쯤 수술 끝났을 텐데. 어서 가 봐요.,80
651,출근도 안하셨고... 도무지 연락이 안돼요.,80
652,남산입니까?,80
653,......,80
654,이봐요. 문 부셔진다니까. 아무리 순사라도.,80
655,언제 마지막으로 보셨죠?,80
656,출장 갔는지 한 이틀 안보이네. 무슨 일인데?,80
657,"시팔, 어딜 간 거야?",80
658,아빠.,80
659,여보. 마침 오셨네요.,80
660,일찍 왔네? 고기 좀 사왔다. 같이 먹자.,80
661,이제 결혼하셔야죠?,80
662,제수씨 같은 사람 찾고 있죠. 허허.,80
663,아주버님도 참.,80
664,좋은 세상 오면 할 겁니다. 좋은 세상. 그치 민국아?,80
665,네.,80
666,술 좀 사와.,80
667,부엌에 있어요. 잠시만요.,80
668,아니. 가서 사와.,80
669,민국이도 엄마랑 같이 다녀와라.,80
670,미안하다. 등잔 밑이 어둡다고 여기가 제일 안전할 거 같아서.,80
671,딱 하 루만 신세 좀 지자.,80
672,어떻게 할 건데?,80
673,남산에서 외신을 꼼꼼히 다 막아 놨더라고. 그래도 내가 누구냐?,80
674,빈틈 을 뚫어놨지. 걱정마라.,80
675,걱정? 누가 누굴 걱정해? 그만 둬. 부탁이야.,80
676,너 혹시 진짜로 개가 된 거냐?,80
677,내가 몇 번을 얘기 했냐!,80
678,그만 좀 하라고! 그 놈의 먹물 타령! 나도 다 안다고 시팔!,80
679,온 통 썩어 문드러진 세상인거! 돈이고 힘이면 다 되는 세상인거 안다고!,80
680,알면서 고개 돌리는 게 더 나쁜 거야! 그래서 내가.,80
681,좆까! 형 따위가 뭔데?,80
682,나? 나 그냥 보통 사람. 상식대로 살고 싶은 그런 보통 사람.,80
683,니미. 누굴 또 엿 먹이려고. 형이 기사 풀면 어떻게 될 거 같아? 어!,80
684,거창한 거 하는 거 아냐. 그냥 당연한 내 일을 하는 거야.,80
685,병신.,80
686,김태성이 공작 내가 다 한 거라고! 내가 다 만들 어 낸 거야!,80
687,"형이 기사 푸는 순간, 민국이 다리도 영영 못 고치고 마누라는 평생 이 거지같은 집에서 삯바느질하고 살아야한다고!",80
688,세상이 어떻게 굴러 가든 난 전혀 관심 없어. 그냥 나 이대로만 살게 해줘. 제발. 내일 민 국이 수술이야.,80
689,제수씨 내일 아침에 시레기 해장국 부탁해요! 민국아 잘 자라!,80
690,"네! 아주버님, 안녕히 주무세요. 민국이는 자요.",80
691,내일 수술 잘 될 겁니다! 성진아 잘 자라!,80
692,왜 그래요?,80
693,자.,80
694,저는 아주버님 뵐 때마다 항상 고맙고 죄송하고.,80
695,아주버님은 무슨.,80
696,당신 월남 있을 때부터 매달 생활비 보태주시고 민국이 돌 때도 그렇 고. 이제 당신이 갚을 때에요.,80
697,어여 자.,80
698,내일 일찍 병원 가야지.,80
699,등화관제훈련을 실시합니다! 등화관제 훈련을 실시합니다!,80
700,저기 불 안 꺼!,80
701,김일성 별장이야 뭐야!,80
702,부장님. 뇌물수수라니요? 제가 부장님 아니 국가를 위해 얼마나...,80
703,어서 가시죠.,80
704,이것도 최규남이 작품입니까? 네? 여보세요! 여보세요!,80
705,뭐해! 가자고.,80
706,다급히 나오며 민국방을 향해) 아주버니. 시레기 국은...,80
707,재진이형 먼저 나갔어. 가자.,80
708,수술하면 진짜 뛸 수 있는 거죠? 그렇죠?,80
709,그럼. 아빠보다 더 빨리 달릴 수 있어.,80
710,다음 주에 운동횐데 그때까지 낫겠죠? 그쵸?,80
711,그럼. 힘내고!,80
712,네.,80
713,이 일을 어떻게 처리한 거야! 내일이 디데이야!,80
714,걱정 마십시오. 전 직원에게 지령 내렸습니다. 곧 잡아 오겠습니다.,80
715,여기까지 데리고 올 필요 없어.,80
716,네?,80
717,다시 말해줘? 그대로 삭제해.,80
718,키가 크기 시작하면 힘들거든요. 지금이 딱 적기에요.,80
719,수술하면... 제대로 걸을 수 있는 거죠?,80
720,뭐 어떤 수술이든 백 퍼센트라는 건 없지만 말이죠.,80
721,네...,80
722,"수술만 잘 되면 걷다 뿐입니까, 숨차서 못 뛸 수는 있어도 다리가 아파서 못 뛸 일은 없을 겁니다.",80
723,네?,80
724,감사합니다. 감사합니다.,80
725,김태성이 현장검증 스케줄입니다. 한 번 보시죠.,80
726,네?,80
727,기사 나오는 다음날 바로 스케줄 잡았습니다. 바로 후속 기사들이 나 와야 되니까.,80
728,"아, 그리고 현장검증 시 김태성이 의상부터 다시 확인하 세요. 최대한 화려하게.",80
729,네... 실장님. 근데 추...,80
730,아!,80
731,기자들하고 사람들 앞에서 껌을 씹게 합시다.,80
732,네. 알겠습니다. 저기 실장님. 어제 하신 약속...,80
733,약속?,80
734,네. 사지 멀쩡하게만 내보내주십시오.,80
735,그 약속은 내가 아니라 추재진한테 달려있는 거지.,80
736,...... 그게 그 인간이 고집이 워낙 세서...,80
737,민국이라 그랬나? 지금쯤 수술 끝났을 텐데. 어서 가 봐요.,80
738,...!!...,80
739,"시팔, 진짜...",80
740,뭐죠?,80
741,어떻게 된 겁니까?,80
742,저도 보고 받았습니다.,80
743,안타깝네요. 멀쩡히 나갔는데.,80
744,약속 하셨잖아요? 왜 그러셨습니까?,80
745,추락사라면서요. 쯧쯧쯧.,80
746,개인적으론 저한테도 선배님인데. 안타깝네요.,80
747,이런 씨...,80
748,이건 아니잖아..요.,80
749,이러면 강형사한테도 좋지 않아요. 돌아가세요.,80
750,추재진.... 착한 사람이었어.,80
751,......,80
752,그렇게 손쉽게 없애도 되는 사람이 아니라고!!,80
753,오냐오냐 해주니까... 개가 어딜 감히 밥상 위로 올라와!,80
754,개?!,80
755,"먹여주니까 꼬리칠 때는 언제고, 이제 와서 감히.",80
756,역시 그렇군.,80
757,너 이 새끼는 처음부터 사람을 사람으로 안봤어. 그치?,80
758,하면 될 거 같은 희망을 품는 거. 이런 게 니들 같은 천박한 것들의 가장 큰 문제지.,80
759,내가 밥상 위에 올라가서 세차게 짖어줄게.,80
760,어떻게 되나 보자구.,80
761,너는 니 죗값만 받을 거야. 알아?,80
762,네... 잘못했습니다.,80
763,니가 지은 죄만... 그것만 말이야. 나도 내가 지은 죗값을 받을 거고.,80
764,네?,80
765,마저 먹어. 그리고... 미안하다.,80
766,아무것도 묻지 말고 시키는 대로 해. 간단히 짐 싸. 바로 갈 테니.,80
767,아버지 내일 운동회 꼭 같이 가는 거죠?,80
768,......,80
769,갑자기 무슨 일이십니까?,80
770,어서 오게.,80
771,한 부 복사 했네.,80
772,네?,80
773,추기자가 남긴 자룔세.,80
774,내외신 기자 회견으로 가세.,80
775,어... 이거 참.,80
776,이 서류만으로는...,80
777,제가 증언 할 겁니다...,80
778,자네가 무슨 증언을 한다고?,80
779,... 제가 공범입니다.,80
780,재진이형 고문치사 사건...,80
781,"그래, 뭔가?",80
782,출국하는 배편 좀 알아봐주십시오. 애하고 집사람은...,80
783,그래... 그래야지... 알았네.,80
784,내일 후배가 와서 부산까지 데리고 갈 거야.,80
785,당신은요?,80
786,어? 나? 금방 다음 기차로 내려갈 거야.,80
787,아주버님은 어떻게 된 거에요? 산에서 떨어졌다 니요.,80
788,당신은 뭔가 알고 있죠?,80
789,나중에 다 이야기해 줄게,80
790,내가 누구야? 나 강성진이야. 당신 행여 걱정 말라고!,80
791,여보 전 무서워요. 뭐가 뭔지 아무것도 모르겠고. 갑자기 부산은 왜...,80
792,아무 걱정 마. 다 잘 될 거야.,80
793,민국이 잘 부탁해.,80
794,네?,80
795,아니 다리도 아직 안 좋은데 가는 길에 각별히 신경 쓰 라고.,80
796,민국아. 내일 우리 이사 갈 거야.,80
797,이..이사요? 어디로요? 그럼 내일 운동회는?,80
798,어?,80
799,약속했잖아요.,80
800,어? 그래. 내일 꼭 가자. 운동회하고 가자. 알았지?,80
801,예!,80
802,...... 민국아.,80
803,제수씨 내일 아침에 시레기 해장국 부탁해요! 민국아 잘 자라!,80
804,"네! 아주버님, 안녕히 주무세요. 민국이는 자요.",80
805,내일 수술 잘 될 겁니다! 성진아 잘 자라!,80
806,자.,80
807,찾았습니다.,80
808,대신... 하나만 약속해주세요.,80
809,강형사님이 책임질 수밖에 없어요.,80
810,이런 경우를 대비해서 그쪽을 쓰는 거죠. 아시잖아요.,80
811,저희는 음지에서만 일하는 거...,80
812,환자분도 누우셔야 되요!,80
813,"난.. 됐고... 여기, 여기!! 어떻게 좀 해봐!!!! 쿨럭. 쿨럭. 쿨럭.",80
814,제세동기 준비해!!!,80
815,민... 민... 민국아...,80
816,놔! 놓으라고!,80
817,뭐..뭐야?!,80
818,곱게 가시죠?,80
819,"이 새끼들, 뭐..뭐야?!",80
820,일 복잡하게 마시고 같이 가시죠.,80
821,이 개새끼들이...!!,80
822,사실은 말야... 나...,80
823,술자리에 앉아있으면 들리는 이야기가 많아요.,80
824,그렇겠지...,80
825,많이 피곤해 보이시는데 일단 눈 좀 붙이세요.,80
826,내가 베트남에서 눈깔 마주친 이야기 했었나?,80
827,......,80
828,내가 외박을 나갔다가 술에 꼴아서 귀대하는 트럭을 놓쳤어.,80
829,그래서 터덜터덜 걸어갔단 말야.,80
830,그 자리에 저도 있었어요.,80
831,그치... 그렇지. 수류탄을 던지고 미친 듯이 부대로 달렸단 말이야.,80
832,"다리에 피는 철철 나지, 심장은 미친 듯이 뛰지. 근데 한편으로는 뭔가 신이 나더라고. 인간 강성진이 목숨이 아홉 개다. 난 살아남는다!",80
833,......,80
834,근데 이틀 뒤에 말야... 다리에 붕대를 감고 제초작업을 인솔하러 나갔 다고.,80
835,낫질을 하고 약을 치면서 가다보니까 수류탄을 깐 데까지 가게 됐어. 어떻게 베트콩 시체라도 있나 하고 살펴보는데...,80
836,......,80
837,거기... 여자 둘이랑 기껏해야 예닐곱 살쯤 된 아이 셋이 죽어 있더라고.,80
838,얼굴이랑 몸은 다 찢겼지... 벌써 구더기가 끓고 있는데... 크흑.,80
839,......,80
840,그 때쯤 한국에서 큰 아이가 두 돌을 못 채우고 그만 죽었어. 그리고 일주일인가 지나서 우리 둘째가 태어났거든.,80
841,다리병신으로.,80
842,......,80
843,다 내 탓이 아닌가 싶어. 시팔... 무서워서 그런 건데.,80
844,살아 볼라고 그런 건데... 흑...,80
845,일을 어떻게 처리한 거야! 내일이 디데이야!,80
846,걱정 마십시오. 전 직원에게 지령 내렸습니다. 곧 잡아 오겠습니다.,80
847,여기까지 데리고 올 필요 없어.,80
848,네?,80
849,다시 말해줘? 그대로 삭제해.,80
850,여기 왜 왔는지 아시죠?,80
851,......,80
852,저... 선배님 좋아했어요. 우리 형 생각이 났거든요.,80
853,월남에서 죽은 우 리 형...,80
854,"헛소리 집어치우고 빨리 끝내, 이 새끼야.",80
855,그래서 추천한 거예요. 제가.,80
856,...!!...,80
857,죄송합니다.,80
858,이렇게 될 줄은 몰랐어요. 저는 단지...,80
859,"시팔, 지옥 문 앞에 와서 죄송은 무슨...",80
860,여기 댐이 들어서거든요. 평화의 댐이라고.,80
861,허허허 쿨럭쿨럭,80
862,여기 돌 매달아서 던지면 아무도 못 찾아요.,80
863,낚시꾼도 없는 데에요. 행방불명 처리 되는 거죠.,80
864,......,80
865,모르시겠어요? 행방불명이라 이겁니다.,80
866,누구 눈에도 안 띄면 되는 거 예요. 한 십년? 아니 오년만 지나도 다 잊어버리겠죠.,80
867,뱃속에 시커먼 거 차오르고 그럴 때 연기랑 같이 뱉어내라고 하셨죠?,80
868,죄송하지만 담배 한 대 피우겠습니다.,80
869,......,80
870,딱 한 대만 피우겠습니다.,80
871,증인이 나온다는 게 확실합니까?,80
872,잠시만 기다려 주세요. 지금 오고 있습니다.,80
873,잠시만 기다려 주시면 안 기부의 비열하고 추악한 공작의 실체를 보게 되실 겁니다.,80
874,뭣들 해! 지금 청와대 발표 나오고 있어! 호헌조치야!,80
875,여보세요.,80
876,여기 있네.,80
877,가족들 못 만났다고 연락이 왔는데 도대체 무슨 일이 있었던 건가?,80
878,무사한 거지?,80
879,네... 차차 말씀드리겠습니다.,80
880,... 근데 어디서 어떻게 한 다는 건가?,80
881,곧 연락드리겠습니다.,80
882,자네... 지금 가면.. 혹시 다시는 연락을 못 할 수도 있는 건가?,80
883,제가 목숨이 아홉 개입니다.,80
884,각하 호헌조치 발표에 자네 차장 승진에 아주 겹경사네 겹경사. 축하해. 이제 최차장이라고 해야 되겠군.,80
885,다 의원님들 덕분입니다.,80
886,앞으로 오랫동안 큰 일할 사람이니까 미리미리 잘 챙겨야지. 앞으로도 잘 부탁해.,80
887,최차장은 나라의 미래를 짊어진 사람 아닌가. 우리가 있는 힘껏 도움 세.,80
888,자 건배 합시다! 최차장을 위하여!,80
889,최규남!,80
890,뭐야?! 누구야?!,80
891,왈! 왈!,80
892,내가 올라와서 짖는다고 했지?,80
893,차장님.,80
894,"어이, 황 경위! 오랜만이야?",80
895,국장님께서... 웬 일이십니까?,80
896,니들 뭐야!,80
897,이거 안 놔?,80
898,내가 눈군 줄 알아?,80
899,놔!,80
900,"야, 성진아 어여 이리와.",80
901,많이들 먹어. 몸보신에 이만한 게 어딨어? 그치?,80
902,이거 뭡니까?,80
903,뭐긴? 앞마당에 백구 있었잖아.,80
904,그렇게 뜨겁냐?,80
905,이 아까운 걸... 성진이 다시 한 그릇 떠줘.,80
906,그럼 앞마당은 누가 지켜?,80
907,뭘?,80
908,왜 정 들었어? 또 한 마리 데려다 놓을 거야. 내년엔 복날 잘 맞춰야지.,80
909,아 시팔!! 앞마당은 누가 지키냐고!!!!!,80
910,야! 강성진이! 보자보자 하니까 이 새끼가!,80
911,남산 좀 들락거리더니 이제 보이는 게 없지? 미쳤어?!,80
912,성진아. 너 미쳤어? 그만해!,80
913,풀어줄 거니까 니들도 그만 해라. 더 안 참는다.,80
914,니기미...,80
915,동작 그만! 너 여기가 어딘 줄 알아?! 여기는 대한민국 청량리 경찰서 강력반이고!,80
916,형사가 지금 피의자 조사 중이잖아! 동작 그만!,80
917,여기 온 기자들 명단 다 확보하고 여기 짭새 새끼들 내일 다 남산으로 집합시켜!,80
918,끌고 와!,80
919,야! 최규남이! 아직 조사 안 끝났어!,80
920,"너를 경기 평택 양주 시흥 수원 살인사건 증거 조작, 추재진 기자 고문 살인교사!",80
921,그리고 내 마누라 송정숙 그리고 내 아들 강민국 살인교사 혐의로 체포한다!,80
922,부탁드릴 분이 국장님 밖에 없습니다.,80
923,무슨 일이 있었던 거야?,80
924,... 재진이 형 마음을 진작에 좀 알아줬어야 했는데요. 국장님이 하지 못하셔도 원망 같은 거 하지 않습니다.,80
925,그럼 이만.,80
926,자네 못 돌아 올 수도 있네.,80
927,이제 돌아 갈 곳도 없는데요. 안녕히 계십시오.,80
928,야!,80
929,추기자 사진 일면에 걸고 윤전기 돌려!,80
930,네!,80
931,시팔 한번 죽지 두 번 죽냐.,80
932,사진은? 못 건져 왔음 내 손에 죽는다.,80
933,음음.,80
934,여기요.,80
935,짜식이.. 현상 해!,80
936,그건 내일 탑으로 가게!,80
937,네!,80
938,이정도로 죽겠냐? 크크 내가 목숨이 아홉 개 거든..,80
939,이 미친 새끼가 정신 못 차리고... 여기가 어딘지 몰라?,80
940,호헌조치로 분위기 최악인데 자네가 치명적인 실수를 했어.,80
941,죄송합니다. 다시는 실수 없도록 하겠습니다.,80
942,고려일보로 요원들 이미 보냈습니다.,80
943,가서 뭐하게? 이미 엎어진 밥상인데.,80
944,부장님.,80
945,"내가 말이야 자네를 아끼긴 하지만, 세상에 어쩔 수 없는 일이란 게 있기 마련이거든. 그래도 기차는 가야하지 않겠나?",80
946,"온 국민이 탄 기찬 데 멈출 수는 없지, 이깟 일로.",80
947,그동안 수고 했네.,80
948,기회를 한번만...,80
949,자네답지 않게. 늘 고민하게 어디서든 국가와 민 족을 위해 무슨 일을 할 수 있을까하고.,80
950,......,80
951,다시 뵙겠습니다.,80
952,뭣들 해! 호외 나가야지. 안기부 최규남 사진 메인으로 하고! 강성진 형사 가족사진 첨부하고 세게 가!,80
953,안기부 최규남 차장 사주 거부한 말 단 형사 가족 살해! 오케이?,80
954,예!,80
955,지금 공범이라고 주장하는 거지?,80
956,네.,80
957,"근데, 말이야. 최차장 쪽 얘기와 증거들은 완전히 다른데.",80
958,당연하시겠지.,80
959,추재진이 마지막 만난 사람이 당신이잖아. 당신 집에서.,80
960,네. 그건 그렇지.,80
961,마누라는 왜 죽인거야?,80
962,너도 남산 끄나풀이구나.,80
963,민국이라 했나?,80
964,애 혼자 어찌 살라고 이 난리를 친 거야.,80
965,뭐?,80
966,자 가족 상봉은 차차 하시고.,80
967,민국아. 민국아!,80
968,혐의 인정하면 15년. 아님 영영 아들 얼굴 만져보지도 못하고 하늘나 라 가는 거. 선택해.,80
969,개새끼들...,80
970,"다리도 부실한 애 평생 고아로 살게 할 거야? 자, 버티지 말고 빨리 끝내자.",80
971,이런 자리가 굳이 필요한가?,80
972,아무리 짜고 치는 고스톱도 규칙이 있는데 절차는 지켜야죠.,80
973,그리고 선배님이 지금 돌아가는 분위기를 모르시는 거 같네요.,80
974,남산은 늘 그게 문제야. 돌아볼 줄을 몰라요.,80
975,담배 꺼.,80
976,네?,80
977,담배 끄라고!,80
978,내가 하긴 하는데 선배가 아니라 위에서 시켜서 하는 겁니다.,80
979,어떻게 든 막아보라고. 저야 뭐 까라니까 까는 거지만... 국민들이 바보들도 아니고.,80
980,이럴 때 일수록 원칙과 소신으로 밀어 붙여!,80
981,에고 이 양반이 진짜. 안 그래도 호헌조치로 불붙었는데 추재진 사건 으로 완전히 기름 부어놨다니까요! 지금 터지기 일보 직전이에요!,80
982,너 당장 옷 벗고 싶어?,80
983,......,80
984,최규남씨. 지금 현직 검사 협박하는 겁니까?,80
985,일개 검사 따위가. 너! 내가 누군지 몰라?,80
986,최. 규. 남. 씨.,80
987,남산서도 당신 이뻐서 살려주는 거 아닌 거 잘 알잖아. 오야 바뀌면 당신도 어떻게 될지 몰라.,80
988,착각하지 마. 세상은 단 한 번도 바 뀐 적 없어. 잠시 그렇게 보일 뿐인지.,80
989,청량리 경찰서 강성진 형사는 추재진 고려일보 기자를 말다툼 끝에 살 해 한 후 사건을 은폐하기 위해 평소 알고 지내던 안기부 제1차장 최 규남이 한 것처럼 사건을 조작하였다고 자백했습니다.,80
990,더 충격적인 사 실은 이 자가 이 사실을 경찰에 알리려던 아내까지 연탄가스 중독 사 고로 위장하여 살해했다고 담당 검찰 관계자가 전했습니다.,80
991,하다하다 개새끼들! 뭐가 어쩠다고!,80
992,이걸 또 믿으라고? 미친 새끼들.,80
993,지들끼리 대통령 한 번 더 해먹을 라 고 별 지랄을 다 하네.,80
994,독재타도! 호헌철폐!,80
995,독재타도! 호헌철폐!,80
996,보통사람으로 여러분들 을 대할수 있겠끔...,80
997,고맙습니다......,80
998,내 새끼 기똥차네!,80
999,아버지.,80
1000,결과가 어떻든 너무 실망하지 마세요. 최선 다했잖아요.,80
1001,.....,80
1002,선고 하겠습니다.,80
1003,괜찮습니다. 그냥 앉아 계세요.,80
1004,그냥 앉으세요. 괜찮다니까요.,80
1005,선고 하겠습니다. 원고 강성진.,80
1006,그러므로 원심판결을 파기하고...,80
1007,관여 대법관의 일치된 의견으로...,80
