,Dialogue,age
576,이걸로 제 인생 15년을 버리라구요?,80
577,이달 안에 빼주십쇼.,80
578,"각하께서... 후계자에게 정권 물려주시고 나무, 특사가 있을끼야.",80
579,내년까지 기다려라?,80
580,제가 한두번 속았습니까? 어차피 이판사판...,80
581,양심선언해서 형량이라도 줄일랍니다.,80
582,지금이 중차대한 시기다. 애국자답게...,80
583,"그놈에 애국자, 애국자!",80
584,여기서! 하루도 편히 자본 적 없습니다.,80
585,이 손... 이 손으로 때려잡은,80
586,사람들 비명소리가! 머릿속을 빙빙 돌아요. 우리가... 애국잡니까?,80
587,간나 새끼!,80
588,처.. 처장님...,80
589,"선택하라우. 애국자네, 월북자네?",80
590,바.. 받들겠습니다... 받들겠습니다!!!,80
591,처장님!,80
592,교도소 규정을 준수해주십시오!,80
593,규정에 따라 면회인은...,80
594,재소자와... 신체 접촉을 할 수 없으며...,80
595,애쓴다.,80
596,아이 씨! 나 원래 절대 안 걸리는데.,80
597,야 내가 운동권처럼 보여?,80
598,오늘은 웬지... 딱 운동권이네.,80
599,너 구해준 흑기사랑 잘 어울리겠다.,80
600,"어? 아... 그 오빠, 운동권 아니라니까?",80
601,오빠? 정신차려 이년아. 어차피 다시 만나도 니 얼굴 기억 못해. 뭐.,80
602,화장 번진 얼굴은 기억하겠네.,80
603,침 발라,80
604,줄까?,80
605,야! 하지 마!,80
606,"그러니까, 너도 이런 거 하나 하고 다녀.",80
607,절대 안 잡혀. 청순해 보이잖아.,80
608,"아이씨, 왜 다들 가슴을 책으로 가리고 지랄이야.",80
609,빈약하면 뽕을 넣든가.,80
610,야!,80
611,저 오빠야,80
612,"어머, 어머! 얘! 저 정도 얼굴이면 간첩이라도 사귀겠다",80
613,"어뜩해, 어뜩해.",80
614,알아봤나봐.,80
615,신입생이죠?,80
616,예.,80
617,말 편하게 하세요. 어차피 구면인데...,80
618,네? 어?... 어 그런가?,80
619,이따 우리 동아리에서 비디오 상영회하는데... 올래?,80
620,... 예?,80
621,끝나고 캐리커처도 그려줄거야.,80
622,갈게요.,80
623,어머나! 운동화 이쁘네요.,80
624,아.. 그래? 싼 건데.. 고마워.,80
625,이따 보자!,80
626,푸하하하.,80
627,"몰라, 몰라. 전혀 몰라.",80
628,어뜩해.,80
629,"싼 거래, 싼 거!",80
630,잠깐만!,80
631,지금부터 만화사랑 동아리에서 주최하는 비디오 상영회를 시작하겠습니다.,80
632,무슨 영화예요?,80
633,"영화 아니고 다큐예요. 외국에서 만든. 여러분들, 광주사태 알죠?",80
634,"고등학교에서 그렇게 배웠죠? 여기, 진실이 담겨있습니다.",80
635,.. 나두 처음엔 끝까지 못봤어.,80
636,너무 떨려서.. 가슴이...,80
637,만화 동아리에서 그런 걸 왜 보여줘요? 어쩌자는 건데요?!!!,80
638,총 가진 군인들하고 싸울 거예요?,80
639,뭘루 싸울건데?,80
640,"그러다 또 사람 죽으면, 누가 책임지냐구요!!!",80
641,스물두 명 따서 돌리는데... 김정남 은신처를 아는 놈이 없는 것 같습니다.,80
642,"보따리 터질까봐, 슬렁슬렁했드랬네?!",80
643,죄송한 말씀입니다만... 요원들 사기가 예전 같지 않아서...,80
644,대공 처장입네다.,80
645,... 알갓습네다.,80
646,"각하께서 김정남 보따리, 기다리십니다.",80
647,"마지막 기횐 거, 아시죠?",80
648,다 풀어주라우.,80
649,예...?,80
650,"처장님, 이럴 때일수록 빨리 공을 세워야...",80
651,"내래, 리북 살 때 숫캐를 키웠댔디. 갸래, 뻑하믄 사라지는 기야.",80
652,기칼 때마다 어찌 찾았는디 알간?,80
653,발정난 암캐 몰고 산보 다녔디. 기카믄 개구멍에 박혀있던 숫캐가 침,80
654,흘리믄서 기 나완.,80
655,"... 본인은 임기 중 개헌이 불가능하다고 판단하고 현행 헌법에 따라,",80
656,"내년 2월 25일 본인의 임기 만료와 더불어, 후임자에게 정부를 이양할 것을",80
657,천명하는 바입니다...,80
658,이제 아니 기어 나올 수 없을기야.,80
659,"암캐들 다 풀어줘서리, 몰고 다니라우.",80
660,받들겠습니다!,80
661,... 이와 함께 본인은 평화적인 정부이양과 서울 올림픽이라는 양대 국가 대,80
662,사를 ...,80
663,씨발!!!,80
664,부장!,80
665,저건 독재 연장 선언입니다!,80
666,... 성공적으로 치르기 위해서 국론을 분열시키고 국력을 낭비하는 소모적인,80
667,개헌 논의를 지양할 것을 선언합니다.,80
668,"... 본인의 이 결단은 오늘의 난국을 타개하고 국가 목표를 수행하는데,",80
669,현실적으로 최선의 길이라는 판단에 따른 것으로써...,80
670,이기.. 우째 되는 깁니까?,80
671,좆나게 바빠지것다. 후...,80
672,... 국민 여러분께 전폭적인 호응과 신뢰를 보내주실 것을 간곡히 당부하고자,80
673,합니다.,80
674,아줌마!,80
675,소주 한병!,80
676,"변호사님, 한 시간 뒤에 재판이...",80
677,연기하라 그래!!!,80
678,...두 가지의 국가적 대사를 완수한 후에 충분한 시간을 두고 개헌 문제를,80
679,다시 생각한다면 나라의 백년대계를 위한 좋은 방안이 발견될 수 있을 것,80
680,으로 본인은 확신하는 바입니다.,80
681,개새끼들... 7년을 더 해먹겠다고...,80
682,뭐하려고?,80
683,뭐라도 해야죠.,80
684,같이 하자.,80
685,상호야! 등사기!,80
686,"스님, 잠시 나갔다 와야겠습니다.",80
687,... 본인은 오늘 여러분에게 밝힌 결단에 따라 앞으로 평화적 정부이양을,80
688,위한 정치일정을 신속하게 진행시켜 나아가야만 합니다.,80
689,뭣들 하는거야! 교대 안해?!,80
690,... 새 봄을 맞아 국민 여러분과 여러분의 가정에 건강과 행복이 깃들기를,80
691,기원합니다.,80
692,내래... 니들 총알받이가 되갓어.,80
693,아무 걱정말고서리... 청와대 먹갓다고 설치는,80
694,"빨갱이들, 싸그리 격멸하라우.",80
695,멸! 공! 방! 첩!,80
696,사천 팔백 칠십 구번!,80
697,"사천팔백칠십구번, 면담 준비!",80
698,여깁니다.,80
699,제가 할 수 있는 건 여기까지ㅂ니다.,80
700,기상 시간 전에 끝내셔야 됩니다.,80
701,저... 저요?,80
702,저도 공무원입니다. 법무부..,80
703,간수네?,80
704,생긴 건 영락없이...,80
705,죄수죠?,80
706,하하...,80
707,생긴 게 이래서 이거... 맨날 거리네요?,80
708,허허허..,80
709,통과.,80
710,수고하십쇼!,80
711,암캐 6호가 방금 절에 들렀다 나왔습니다.,80
712,절?,80
713,김정남 집안은 천주교잖아?,80
714,그게 이상해서...,80
715,들어가서 확인해.,80
716,후문 맡아.,80
717,보고부터 하시죠. 우리끼리 덮치다가...,80
718,죽 쒀서 개 줄래?,80
719,"보따리 터진 거, 반까이 하자.",80
720,그림자 발견!,80
721,그림자 별견! 진입 요망!,80
722,뒤요! 노가다 복장!,80
723,넘어 가!,80
724,그림자 위치보고!,80
725,"확인 불가, 확인 불가!",80
726,죄송합니다...,80
727,처장님!,80
728,"다행입니다. ... 예, 어떻게든 전달해야죠.",80
729,엄마는?,80
730,계모임.,80
731,"예? 아, 거기요. 알죠.",80
732,남학생은 위험해서...,80
733,"할 수 없지, 뭐...",80
734,왜?,80
735,연희야... 글...,80
736,안 해.,80
737,"중요한거야. 꼭, 알려야 돼.",80
738,"알려서 뭐할건데, 외삼촌만 다쳐.",80
739,"아냐, 사람들이 도와줄거야.",80
740,우리 아빠 왜 돌아가셨는지 몰라?,80
741,밀린 월급 받자고 부추긴 사람,80
742,"들, 다 도망갔잖아!",80
743,"매형은! 당연히 해야 될 일, 한거야.",80
744,애초에 월급 안 준 사장을 탓해야지!,80
745,"아빠가 사장 때문에 못 먹는 술, 드셨어? 사람들한테 상처받아서 그런 거잖아!",80
746,"그건 그냥, 교통사고였어. 그 사람들 잘못이 아니라고!",80
747,웃기지 마. 그 사람들이 도망만 안갔어도! 아빠 안 돌아가셨어.,80
748,이딴 거 필요 없어.,80
749,삼백오십 원.,80
750,외삼촌은?,80
751,있겠지.,80
752,병용아! 병용아!,80
753,밖에 물건 좀 들여놓자.,80
754,비 올거 같애.,80
755,"니들, 싸웠니?",80
756,싸우긴...,80
757,너는 애가... 외삼촌이 아빠 대신이라고 몇 번을 말해?,80
758,기집애가 꼬박꼬박 말대꾸 하니까 싸우지!,80
759,"잘났어, 증말...",80
760,악! 왜.. 왜 이러... 윽!,80
761,저도 공무원입니다. 공무원!,80
762,아가리 닥쳐라!,80
763,병용아! 외삼촌!,80
764,괜찮아.,80
765,"... 괜찮아, 누나....",80
766,"교도소에 서리... 우리 요원들, 본 적 있네?",80
767,지나가는 거 몇 번...,80
768,봤습니다...,80
769,"너래, ... 김정남이 알간?",80
770,모..모릅니다.,80
771,"김정남이가 말이디, 김일성이한테 공작금 받아서리, 야당 것들하고 나눠 썼댔구나?",80
772,길티?,80
773,모..모릅니다! 그런 사람!,80
774,"모른다믄서, 와 놀라는기야?",80
775,...,80
776,돌리라우.,80
777,야 간수! 여기 재수 옴 붙은 방이거든?,80
778,언능 끝내고 나가자~ 뒈지기 전에?!,80
779,경찰서 또 가서 뭐해?,80
780,대답도 안해준다며!,80
781,어떻게든 찾아야지. 가게 보고 있어.,80
782,"어딨는지 알면, 외삼촌 풀어준대?",80
783,뭐든 해야지!!!,80
784,넌 걱정도 안되니?,80
785,병용이가 널 어떻게 키웠는데...,80
786,모진 년.,80
787,엄.. 엄마...,80
788,석간이요!,80
789,창진아 엄마 왔다! 창진아!,80
790,우리 아들 고문하지 마! 고문하지 말라고! 흑흑흑...,80
791,진수야~ 진수야!,80
792,"비켜, 이눔들아! 선희야! 애비다!",80
793,병용아! 누나 왔다~! 병용아~,80
794,당신 뭐야? 깡패야? 깡패냐고!!!,80
795,엄마...,80
796,엄마! 엄마!,80
797,연희야! 연희야!,80
798,여보세요?,80
799,연희야... 흑흑...,80
800,엄마...? 왜 그래? 무슨 일 있어?,80
801,병용이가... 남영동에 끌려갔대.,80
802,서울대생 죽인 데... 흑흑...,80
803,일곱바퀴 돌렸는데도... 입을 안엽니다.,80
804,"고저, 썩어지게 버티는구나.",80
805,신상 자료 개꼬 오라우.,80
806,저거이 뭐이네?,80
807,우리 외삼촌... 고문 안 당하게 해주세요.,80
808,신부님. 마침내 비둘기가 날아왔습니다.,80
809,비둘기가 헐벗었구려. 허허허.,80
810,목사님 기도빨이 무지하게 필요합니다.,80
811,무릎팍이 까질 때까지 기도하겠습니다.,80
812,고맙습니다.,80
813,몸조심하게.,80
814,함께 하지 못해서 죄송합니다.,80
815,어디서 오셨습니까?,80
816,부수라우.,80
817,이곳은 하나님의 성전입니다. 당장 나가세요!,80
818,나가세요!,80
819,빨리 나가!,80
820,째껴!,80
821,호헌철폐! 독재타도! 호헌철폐! 독재타도!,80
822,한열아~ 이한열!,80
823,"저희 정의구현 사제단은 5.18 7주기를 맞아, 성스러운 하느님 성전에서 구속을",80
824,불사한 중대 성명을 발표하겠습니다.,80
825,"고 박종철군 고문치사 사건의 진상은 은페, 조작되었다.",80
826,박종철군을 직접 고문하여 죽음에 이르게 한 진짜 범인은...,80
827,...대한 사람 대한으로 길이 보전하세~.,80
828,"야, 박종철. 여기 남영동이야. 너 하나 죽어나가도 아무 일 안 생기거든?",80
829,종운이 어딨어?,80
830,4절 가자.,80
831,이 기상과~!,80
832,이 맘으로 충성을 다하여~ 괴로우나 즐거우나...,80
833,무전기 줘. 빨리!,80
834,울컥 울음이 터진 한병용. 끅끅 흐느낀다.,80
835,대책회의를 본부장실에서 합네까?,80
836,.. 알갓습네다.,80
837,차 돌려. 청와대로.,80
838,... 태우라우.,80
839,"어이, 황 경위! 오랜만이야?",80
840,국장님께서... 웬 일이십니까?,80
841,니들 뭐야!,80
842,이거 안 놔?,80
843,내가 눈군 줄 알아?,80
844,놔!,80
845,과장님! 고문 경관이 다섯 명인걸 아셨습니까?,80
846,난 모르는 일이요!,80
847,"조직적인 축소, 은폐가 있었습니까?",80
848,그런 일 없어! 몰랐다니까!,80
849,처장님! 감옥에 있는 경찰들한테 2억원 주셨죠?,80
850,"가족 증언 확보했습니다. 은페 조작, 인정하시죠.",80
851,준비됐습니다.,80
852,아따메~ 욕 쪼까 보시는구마잉... 밥들은 자셨소?,80
853,거기서!,80
854,총 버려!,80
855,"아이고... 박 처장. 경비가 삼엄하죠? 시국이 어수선하니까, 객기 부리는",80
856,놈들이 많아서 걱정입니다.,80
857,내래 평생을 ...,80
858,평생을!!!,80
859,"알죠, 알아...",80
860,"애국자지, 진짜 애국자!",80
861,...,80
862,당신이나 나나 고생 많았잖아요?!,80
863,각하께 부담주지 말고 조용히 떠납,80
864,시다.,80
865,애국하는 마음으로...,80
866,부장! 전국이 전쟁텁니다.,80
867,다 카바하기 어렵겠는데요?,80
868,"주요 대학하고, 광장만 카바하라 그래!",80
869,"6시에 교회, 사찰, 성당 종치고, 차량들 경적 울린다니까, 그림 확실하게 만들어 와!",80
870,예!,80
871,석간이요!,80
872,정미가 가르쳐 줘서...,80
873,왜 왔어요?,80
874,"너, 포섭하러 왔지.",80
875,우리 동아리 들어와.,80
876,정미도 가입했어.,80
877,우리 동아리에서 만든거야.,80
878,"우리 학교 학생들, 수업거부하고 시내에서 모이기로 했거든? 같이 가자.",80
879,가서 뭐하는데요?,80
880,그런다고 세상이 바뀌어요?,80
881,"아무것도 안하면, 아무것도 안 바뀌어.",80
882,"왜 그렇게 다들 잘났어요, 정말?! 가족들 생각은 안해요?!",80
883,그날 같은 건 안 와요. 꿈꾸지 말고 정신 차리세요.,80
884,"..그래, 그러고 싶은데. 그게 안돼... 마음이 너무 아파.",80
885,가세요.,80
886,... 갈게.,80
887,연희야~!,80
888,마음 바뀌면 전화해!,80
889,누이 옆에 선 종간나 보이디? 고거 이름이 동이야.,80
890,"보릿고개 때 다 죽어가는 거, 우리 오마니가 거둬간, 장가도 보냈디.",80
891,고거래 골,80
892,"돌리는 기 신묘해서리, 우리 아바이가 식구로 삼았어야. 내래, 고거를 형님으로",80
893,모셨더랬디.,80
894,"기캣는데 말이디... 김일성이가 리북에 들어오니끼니, 고거래 민주주의",80
895,하갓다고 완장차고 설쳐대드만.,80
896,고 간나 새끼가 우리 집에 인민군 끌고와서리 뭐랬,80
897,는지 알간?,80
898,"인민의 적! 악질 지주, 반동분자를 지옥으로 보내자우!!!",80
899,"고거래, 총알도 아깝다믄서... 우리 아바이 가슴에 말이야. 죽창을 찔렀댔어.",80
900,"내레, 대청마루 밑에 숨어서리, 다 봤디.",80
901,"이보라우. 내래, 고때라도 기 나갔으면 우리 오마니, 살렸갓네? ...",80
902,"누이 목숨은 살렸을기야, 나 대신 죽었으니끼니...",80
903,지옥이 뭔지 알간?,80
904,"내 식구들이 죽어나가는 판에, 손가락 하나 까딱",80
905,못하고 소리 한번 못치는 거... 고거이 바로 지옥이디.,80
906,어찌 하간?,80
907,그대여 힘이 돼 주오.,80
908,나에게 주어진 길 찾을 수 있도록.,80
909,그대여 길을 터 주오. 가리워진 나의 길을...,80
910,아 짧았던 내 젊음도 헛된 꿈이 아니었으리,80
911,그날이 오면,80
912,그날이 오면,80
913,내 형제 그리운 얼굴들 그 아픈 추억도,80
914,아 피맺힌 그 기다림도 헛된 꿈이 아니었으리,80
915,그날이 오면,80
916,그날이 오면.,80
