,Dialogue,age
715,"거, 말만 하지 말고, 좀",90
716,"대답만 '네, 네' 하고",90
717,수고,90
718,"네, 들어가세요",90
719,위에 누가 들어오는 거예요?,90
720,"아, 몰라? 영화를 한다나, 영상 뭐라나",90
721,"아, 대표님 아는 후배래",90
722,아,90
723,대학생들 창작 집단이라는데,90
724,창작한다고 모여서 꿈을 이루겠단다,90
725,월드컵 이후로 죄다 꿈 중독이야,90
726,"부럽다, 아이씨",90
727,뭐 하세요?,90
728,"어, 미수 씨 기다렸지",90
729,좋은 일 있으신가 봐요?,90
730,"아, 좋지, 얼른 타!",90
731,"-  아, 아니에요, 조심히 타세요 -  아니, 아니, 아니, 아니",90
732,어디 갈 데가 있어서 그래,90
733,타 봐,90
734,- 봤어? -  뭘요?,90
735,"아, 못 봤어?",90
736,6위? ,90
737,"야, 우리가 낸 책이 6위야, 대박",90
738,"아, 축하드립니다, 대표님",90
739,"아니, 뭘 그렇게밖에 못 기뻐해, 어?",90
740,"아, 뭐 힘든 거는, 뭐 죽을힘을 다해서 힘들어하더니만",90
741,지구가 끝날 것처럼,90
742,"목숨 걸고 기뻐해 봐, 목숨 걸고",90
743,내가 낸 책이 6위다!,90
744,"대박! 와, 와!",90
745,와! ,90
746,-  와! 와! -  대박! 이야!,90
747,"6위다, 6위! ",90
748,잘했어,90
749,큰 창으로 햇살이 들어옵니다,90
750,아주 당당하게,90
751,그러면서도 부드럽게,90
752,"자, 이 찬란한 햇살이 하늘로부터",90
753,여의도 공원의 싱그러운 저 잎사귀들에 반사가 돼서,90
754,지금 제 책상 위에 빛나게 부서지고 있습니다,90
755,창 있는 데로 옮겼구나?,90
756,이 치명적인 매력이,90
757,잘 들리시나요?,90
758,역사적인 날입니다 ,90
759,좋은 아침,90
760,오늘 '유열의 음악앨범'은 이곳 오픈 스튜디오에서 방송합니다,90
761,오늘은 이 창밖을 내다보느라,90
762,진행에 집중한다는 게 쉽지 않을 것 같네요,90
763,'유열의 음악앨범' 출발합니다,90
764,"아, 회사 처음 시작할 때",90
765,"그냥 뭐 대충 모여서, 뭐 즐기자고 시작한 일인데",90
766,"아, 2년 만에 베스트셀러를 내게 됐습니다",90
767,다 제 복이겠죠,90
768,아신다니 다행이에요,90
769,♪ 같은 시간에 우린 ♪,90
770,♪ 어쩌면 서로를 ♪,90
771,♪ 그리워했었는지 모르네 ♪ ,90
772,♪ 같은 거리를 걷다가 ♪,90
773,♪ 우리는 어쩌면 ♪,90
774,♪ 서로 못 본 채 스쳐 갔는지 모르네 ♪,90
775,♪ 마지막 인사를 나누던 ♪,90
776,♪ 그 시간에 우린 ♪,90
777,♪ 어쩌면 후회했는지 모르네 ♪,90
778,♪ 소심한 내 성격에 ♪,90
779,♪ 모른 채 지나갈까 봐 ♪,90
780,♪ 겁이 나네 ♪,90
781,"또 우연히 만나네, 우린",90
782,그러게,90
783,좀 이상하네,90
784,"난 퇴근하려고, 이제",90
785,보여 줄 게 있는데,90
786,♪ 현관문 나설 때마다 ♪,90
787,♪ 그대도 만약에 ♪,90
788,♪ 혼자란 생각에 ♪,90
789,♪ 마음 아프다면 ♪,90
790,♪ 웃는 일조차 힘들다면 ♪ ,90
791,♪ 여린 그대 성격엔 ♪,90
792,♪ 혼자 참겠지 ♪,90
793,♪ 바보처럼 ♪,90
794,잠시만,90
795,"아니, 어떻게 된 거야?",90
796,여기 월세야,90
797,아니,90
798,"아니, 그게 아니라",90
799,어떻게 여기서 살아?,90
800,"아, 아니, 나, 나는 원래 이 집이 좋았고",90
801,"뭐, 집이 나왔고, 내 형편도 됐고",90
802,그래서 얻었지,90
803,이제 생각났다,90
804,할 말이 너무 많아서 무슨 말을 해야 될지 모르겠었는데,90
805,이제 생각났어,90
806,"반가워, 무지",90
807,뭐야?,90
808,-  왜? -  잠깐... ,90
809,우리 김치찌개부터 하는 거지?,90
810,어,90
811,김치찌개랑 제육볶음까지,90
812,"왜, 오므라이스도 해, 나 할 수 있어",90
813,"아니, 손이 많이 가니까",90
814,"내가 할게, 쉬고 있어",90
815,"아니야, 너무 많아 가지고",90
816,"다진 마늘을 살 걸 그랬다, 마늘이...",90
817,"그, 내가 다져 놓을게",90
818,"-  아니, 근데 이거... -  따라와",90
819,"아니, 근데 다진 마늘...",90
820,내가 바로 다져 놓을게,90
821,아니...,90
822,진짜 혼자서 다 할 수 있겠어?,90
823,"어, 갈아입고 쉬고 있어",90
824,알겠어,90
825,현우야!,90
826,물 틀었어?,90
827,어?,90
828,혹시 물 틀었어?,90
829,어,90
830,물 틀면 차가운 물 나와,90
831,아...,90
832,짠,90
833,고생했어,90
834,맛있어?,90
835,"너무 맛있어, 와!",90
836,나 전에 살 때는,90
837,저기 엄청 큰 곰팡이 슬어 있었는데,90
838,너 싱크대 물 틀면 화장실에 찬물 나오는 거 모르지?,90
839,하긴 혼자 살면 모를 수도 있겠다,90
840,여자 친구는 안 데리고 왔었나 보네?,90
841,그만 둘러보고 이제 밥 좀 먹으면 안 돼?,90
842,먹고 있어,90
843,잠깐만,90
844,이게 뭐야?,90
845,아,90
846,나는 살면서 좋았던 순간이 몇 개 없는데,90
847,어떤 순간은 기억이 잘 안 나서 막 짜증이 나는 거야,90
848,내 기억 같지가 않고,90
849,내가 그 속에 있었다는 게 믿겨지지 않을 정도로,90
850,안 뺏기려고 찍었어,90
851,깜짝이야,90
852,엄마 같네,90
853,아직도 내가 무서워?,90
854,응?,90
855,나 처음 봤을 때 무서워했잖아,90
856,이만큼이면?,90
857,이만큼도?,90
858,♪ 내 맘이 보이나요 ♪,90
859,♪ 이렇게 ♪,90
860,♪ 숨기고 있는데 ♪,90
861,♪ 내 맘이 보인다면 ♪ ,90
862,♪ 그대도 ♪,90
863,♪ 숨기고 있나요 ♪,90
864,♪ 내 맘이 보이나요 ♪,90
865,♪ 언제쯤 ♪,90
866,♪ 알게 됐나요 ♪,90
867,♪ 그대도 그렇다면 ♪,90
868,♪ 나에게 말해요 ♪,90
869,♪ 조심스럽지만 ♪,90
870,다 봤어?,90
871,다 봤냐고,90
872,세 장 정도 남은 거 같아,90
873,"하, 진짜 늦게 보네",90
874,근데 너 옛날에 놀 때,90
875,얘네들처럼 오토바이 타고 다니고 그랬어?,90
876,타 보긴 했지,90
877,뒤에 여자애 태우고?,90
878,아니,90
879,뻥치네,90
880,간지러워,90
881,본 거 다 주라고,90
882,응,90
883,언니 그렇게 사는 거 보기 싫다니까,90
884,울 엄마가 언니한테 얼마나 잘했는데,90
885,시집 잘 보내서 번듯한 가정 꾸미는 거 꼭 보고 싶어 했는데,90
886,이상한 아저씨랑 결혼을 끝까지 하겠다고,90
887,"고집을, 고집을",90
888,"아휴, 내려가, 여기서 기다릴게",90
889,"같이 가면 안, 안 돼?",90
890,같이 가자,90
891,"다음에, 응?",90
892,얼른 가,90
893,가자,90
894,얼른 가,90
895,"아니야, 여기서 기다릴게",90
896,같이 가자,90
897,앉으세요,90
898,네가 현우... ,90
899,현우니?,90
900,"네, 누나, 저 현우예요",90
901,"어머, 어떡해, 두부야, 두부야!",90
902,아유 ,90
903,"어? 아유, 세상에 어떻게 더 잘생겨졌니? 어머, 세상에",90
904,"아이고, 세상에 앉아, 앉아, 앉아, 앉아",90
905,어떻게 알고 왔어?,90
906,미수가,90
907,"미수, 걔는 안 온다지?",90
908,아줌마! 아줌마!,90
909,"아줌마, 큰일 났어요 ",90
910,"완전 밟혀요, 밟혀!",90
911,"거기 안 서, 너?",90
912,아이씨,90
913,-  일로 와 -  아! 아파,90
914,놔!,90
915,"'잘못했습니다', 눈!",90
916,'잘못했습니다'!,90
917,-  잘못했습니다 -  아이씨,90
918,"야, 얘 누구야?",90
919,'야'? '얘'?,90
920,이게 진짜,90
921,내가 그러고 살 줄 알았다,90
922,어디서 자기 이모도 몰라봐?,90
923,이모?,90
924,애가 담배를 피우잖아,90
925,저...,90
926,네 엄마가 세계 최고 셰프였어,90
927,"너 때문에 여기 짱박혀서 하루 종일, 온종일 수제비 빚어",90
928,네가 알아?,90
929,"알아? 됐어, 이제",90
930,왜 이러고 살아?,90
931,"아이고, 내 동생",90
932,"아이고, 내 동생",90
933,저 꼬마한테 당하고 사냐?,90
934,천하의 최은자가?,90
935,왜 이러고 살아?,90
936,"어, 그거, 그 앞접시만 꺼내",90
937,"자, 먹자",90
938,"이게 2년 묵은지야, 어?",90
939,귀해서 아무한테나 안 주는 건데 이따 싸 줄게,90
940,와,90
941,"먹고 또 먹어, 먹고 또 먹어",90
942,자,90
943,먹자,90
944,먹어,90
945,잘 먹겠습니다,90
946,맛있지?,90
947,"응, 맛있다",90
948,"와, 진짜 맛있는데요",90
949,후추 더 쳐 줄까?,90
950,묵은지랑 먹어,90
951,은자 언니가 우리 눈치챈 것 같던데,90
952,"죄지은 것도 아닌데 세상에, 얘기를 안 하네?",90
953,몰라도 난 상관없는데,90
954,네가 원하지 않는 걸 하고 싶은 생각이 없으니까,90
955,그 말 고깝게 들으면 한없이 고까워,90
956,우리 접때 닭발 먹던 날,90
957,너희 위층에 영상 벤처 어쩌고 있다고 하지 않았삼?,90
958,와,90
959,내가 거기 괜찮은 알바 하나 아는데,90
960,"아, 잘생김?",90
961,"아, 예",90
962,"와, 이거 되게 무겁다",90
963,지금 뭘 하고 계시나요?,90
964,필름 찍은 거 인화하려고 지금 준비하고 있어,90
965,"어, 현우 씨",90
966,제가 입고 있는 이 펩시 티셔츠 어떤가요?,90
967,"음, 아주 잘 어울려",90
968,그러면 제가 갖고 싶다 그러면 주실 건가요?,90
969,그럼,90
970,나 되게 잘 찍지?,90
971,웃어 봐 ,90
972,"왜, 왜?",90
973,있잖아,90
974,옛날부터 물어보고 싶었는데,90
975,넌 어떻게 그렇게 웃어?,90
976,근데 난 '그게 진심일까?',90
977,'애쓰는 건 아닐까?',90
978,그렇다고,90
979,원래 내가 후지면 다 후져 보여,90
980,세상에 의심도 많고,90
981,가진 게 많으면 더 가지고 싶겠지만,90
982,난 강력한 한두 개만 있으면 되는데,90
983,나한텐 그런 사람이야,90
984,계속해,90
985,적어도 나한텐,90
986,"음, 설명 불가능한 세상에서 제일 위대한 사람",90
987,"쩝, 아, 달다",90
988,너무 달아서 어지럽다,90
989,역시 다방 커피야,90
990,들어가,90
991,어?,90
992,"들어가 봐, 보게",90
993,결혼할까?,90
994,남자들 이런 기분이구나,90
995,들어가는 거 보니까 불쑥 나오네,90
996,그냥 한 말이니까 신경 끄셔,90
997,가자,90
998,미수 씨 그 옛날 동네에,90
999,여기가 아파트가 있고,90
1000,여기 쪽 미용실,90
1001,"여기 옛날 그, 제과점 자리가 부동산",90
1002,"아, 편의점을 등지고 오른쪽으로 쭉 가다 보면",90
1003,"요 오래된 슈퍼마켓이 보여, 기억나요?",90
1004,"하, 무슨 말씀을 하시는 거예요?",90
1005,내가...,90
1006,"아, 내가 얘기 안 했나?",90
1007,"아, 아, 안 했구나",90
1008,이 가게 인수하기로 했어요,90
1009,요기다가 베이커리를 만들고 쿠킹 클래스까지,90
1010,"강의실은 크기가 좀 있어야 되고 여기는 뭐, 평수가 나오니까",90
1011,여기서 시작해요,90
1012,왜? 반했나?,90
1013,"아, 웃게 해 줄게, 지금처럼",90
1014,진짜 반하게 해 줄게,90
1015,"대표님, 느끼해요",90
1016,어? 현우야!,90
1017,반납요,90
1018,"아, 예, 거기다 놓고 가세요",90
1019,-  안녕히 계세요 -  예,90
1020,여보세요,90
1021,"야, 왜 이렇게 전화를 안 받냐?",90
1022,"달력은 보고 사냐, 요즘에?",90
1023,연락하지 말랬지?,90
1024,"친구야, 너 정말 멀쩡하게 사나 보다",90
1025,"정협이 10주기잖아, 어?",90
1026,"야, 다른 사람도 아니고 네가 그러면 안 되지, 차현우",90
1027,"오후에 출발이야, 기다린다",90
1028,"야, 망이, 빨리 갔다 와",90
1029,"아, 진짜 짜증 나게 하지 마라, 너희들",90
1030,"아이, 너 오늘 한 거 없으니까 빨리 갔다 와",90
1031,"왜 이러냐, 얘네들, 진짜",90
1032,"야, 그냥 아무나 갔다 와, 피곤하다",90
1033,"알았어, 가위바위보 해",90
1034,"남자는 주먹이다, 새끼야",90
1035,"-  알겠어, 야, 가위바위보 해 -  야, 다 같이 가위바위보 해",90
1036,"갈라, 갈라, 갈...",90
1037,"야, 우리끼리 해",90
1038,"야, 우리끼리 해, 야, 우리 갈라",90
1039,"안 내면 진 거, 가위바위보! ",90
1040,가위바위보!,90
1041,야!,90
1042,너!,90
1043,아이고,90
1044,"하, 참",90
1045,"야, 야, 아유, 야, 씨발, 봤어, 아",90
1046,넌 뭐 하니?,90
1047,검정고시로 대학 갔고,90
1048,지금은 일하고 있어요,90
1049,살아 있었으면 우리 정협이도 직장 다닐 텐데,90
1050,너희들이 밖에 잘 먹고 잘 사는 거 생각만 해도,90
1051,우리는 소름 끼치는 사람이야,90
1052,"성하면 안 돼, 너희들은",90
1053,이 짓거리 못 하게,90
1054,어디 하나라도 부러져서 사는 게 도와주는 거야,90
1055,"안 그랬어요, 진짜로",90
1056,"제가 안 그랬어요, 제발요",90
1057,죄송합니다,90
1058,난,90
1059,알아도 몰라,90
1060,죽어서 정협이한테 가서 말해!,90
1061,간다,90
1062,아이씨,90
1063,어디야? 비 온다 그래서 마중 나왔는데,90
1064,현우 애인인가 보네?,90
1065,"어, 차현우 씨 핸드폰 아닌가요?",90
1066,"아니, 현우가 차에 폰을 두고 내려 가지고",90
1067,"아, 근데 누구?",90
1068,"근데 왜 다짜고짜 반말이에요, 제수씨?",90
1069,나 알아요?,90
1070,아,90
1071,빵집 언니구나,90
1072,"아, 현우, 이 새끼는 말 한마디 없이",90
1073,"아, 여기 있었구나",90
1074,바빴어? 뭐 했어?,90
1075,"어, 고모 집에 다녀왔어 할머니 좀 뵈러",90
1076,나한테도 좀 말해 주지,90
1077,"미안, 정신이 없어 가지고",90
1078,현우야,90
1079,방 빼란다,90
1080,여기 대표님이 무슨 새 사업을 시작한대,90
1081,"아니, 형, 그럼 저희 어디로 가요?",90
1082,넌 안 그러냐?,90
1083,"아, 난 좀 지친다",90
1084,당장 우리가 어디 가서 월세 꼬박꼬박 내 가면서,90
1085,이어 나갈 형편도 안 되고,90
1086,"아, 근데 뭔가 좀 억울하지 않냐?",90
1087,그럼 방송국은 곧 시작인데 어떡해요?,90
1088,"그거야 뭐, 네가 구한 일이니까",90
1089,"응, 응",90
1090,"어떻게, 사무실은 새로 구할 건가?",90
1091,"아니요, 아직요",90
1092,"아유, 그래, 뭐, 미안하게 됐네",90
1093,"뭐, 어때, 뭐, 쯧, 아직 젊은데",90
1094,다시 시작하면 되지,90
1095,"저 좀 나가 봐야 돼서요, 예",90
1096,응,90
1097,갈게,90
1098,미수 씨 어렸을 때 어땠어?,90
1099,그때도 예뻤나?,90
1100,성격은 그때도 안 좋았을 거야 그렇지?,90
1101,글쎄요,90
1102,'감사합니다' 해야지,90
1103,-  감사합니다 -  어,90
1104,"아이, 깜짝이야, 씨",90
1105,다 왔어,90
1106,저기 위층으로 올라가면 돼,90
1107,짠 ,90
1108,와,90
1109,-  잘 먹을게 -  응,90
1110,- 맛있어? -  맛있다,90
1111,-  먹어 -  응,90
1112,나 오늘,90
1113,정협이 누나네 갔었어,90
1114,어?,90
1115,어떻게 거길 가?,90
1116,이사 가셨대,90
1117,동네 분들도 다 어디로 갔는지 모른다 하시고,90
1118,"현우야, 이제 그렇게 다시 안 찾아가도 돼",90
1119,"어, 그렇게 다시...",90
1120,네가 어떻게 거기를 가냐고,90
1121,태성이가...,90
1122,아이씨,90
1123,"아이, 씨발",90
1124,이제 다 괜찮아진 거 아니야?,90
1125,뭐가 괜찮아져?,90
1126,뭐가 괜찮아지냐고?,90
1127,그런다고 없어져?,90
1128,다 들었잖아,90
1129,가지 마,90
1130,가면 안 돼,90
1131,세상에,90
1132,세상에 딱 너 한 사람만 몰랐으면 안 돼?,90
1133,그냥 나 좀 믿었으면 안 돼?,90
1134,어떻게 믿어?,90
1135,네가 말을 안 하는데,90
1136,아니야,90
1137,나 다 잊을게 ,90
1138,다 까먹을게 ,90
1139,그러니까 너도 같이 잊고...,90
1140,이제 어디다 빌어?,90
1141,"나 좀, 나 좀 멀쩡한 사람같이 살게 해 달라고 내가 그렇게 빌었는데",90
1142,그렇게 빌었는데,90
1143,그럼,90
1144,언제 괜찮아져?,90
1145,언제까지 불안해해?,90
1146,어?,90
1147,"너한테 걔네 냄새 나, 알아?",90
1148,담배 냄새!,90
1149,"아이, 씨발, 미쳤어? 어?",90
1150,관장이 가만있겠냐? 어?,90
1151,너 돌았냐?,90
1152,"-  튀어, 빨리 -  미쳤어?",90
1153,"제대로 좀 살아, 어?",90
1154,사는 게 장난이야?,90
1155,"장난치다가 사람 죽는 거 봐서 장난 안 친다, 이 새끼야",90
1156,장난?,90
1157,"씨발, 장난? 어?",90
1158,뭐 했었냐? 장난이었지,90
1159,"쥐어패도 장난, 뭘 훔쳐도 장난",90
1160,근데 거기 있던 애들 중에 성한 애 있냐?,90
1161,"없어, 아무도 없어",90
1162,"쩝, 좀 이상한 게 뭔 줄 알아?",90
1163,우리 똑같이 실수한 거 같은데,90
1164,너만 용서받는 거 같아,90
1165,"왜 그런 거야, 어?",90
1166,얼굴이 반반해서 그래?,90
1167,"야, 이 미친 새끼야, 진짜 죽고 싶냐?",90
1168,사람들이 얼굴을 말고 손을 봐야지,90
1169,잘못은 손이 했는데,90
1170,씨발 새끼,90
1171,"야, 씨발, 개새끼야! 씨발 새끼야! ",90
1172,개새끼...,90
1173,"야, 새끼야! ",90
1174,현우 오빠?,90
1175,다쳤어요?,90
1176,저 뭐 하나만...,90
1177,"그, 미수 이모랑",90
1178,오빠랑 사귀는 거 아니죠?,90
1179,응?,90
1180,나도 뭐 하나만 물어보자,90
1181,응,90
1182,엄마한테 왜 그렇게 못되게 굴어?,90
1183,은자?,90
1184,"뭐야, 그런 거 왜 물어봐요?",90
1185,엄마가 너 싫어하면 어떡해?,90
1186,걔가? 나를?,90
1187,그럴 리가,90
1188,왜냐하면,90
1189,은자한테 저밖에 없거든요,90
1190,아무튼,90
1191,사귀는 거예요? 아니죠?,90
1192,"아, 이게 누구야?",90
1193,왔다,90
1194,"아이고, 현우 아니야?",90
1195,"현우야, 무슨 일 있어?",90
1196,저 배고파서 온 거예요,90
1197,잘 왔어,90
1198,먹어,90
1199,잘 먹겠습니다,90
1200,역시 맛있네,90
1201,안녕하세요,90
1202,"어, 어, 무슨 일이야?",90
1203,사무실에 뭐 좀 두고 온 게 있어서 잠깐 들어가도 될까요?,90
1204,"아, 내가 지금 바쁜데",90
1205,뭔데? 찾아서 나중에 줄게,90
1206,그게...,90
1207,"사진, 사진인데 지금 가져가야 돼 가지고",90
1208,"아, 그거 집에 있는데",90
1209,네?,90
1210,"아, 미안해서 어떡하지?",90
1211,나는 버린 줄 알고,90
1212,전 대표님이 싫어요,90
1213,"아, 난 너 좋은데",90
1214,근데 넌 너무 무겁잖아,90
1215,미수 씨도 그렇고,90
1216,내 생각엔 미수 씨를 좀,90
1217,가볍게 만들어 줄 사람이 필요할 것 같은데,90
1218,사람이 좀 쉴 때도 있어야지,90
1219,드디어 예고해 드렸던 것처럼,90
1220,보이는 라디오가 시작됩니다,90
1221,말 그대로 이제 라디오를 듣기만 하시는 게 아니고,90
1222,보실 수도 있는 거예요,90
1223,그동안 라디오 들으시면서,90
1224,유열이 어떤 포즈로 멘트를 하는지,90
1225,또 노래 나갈 땐 뭘 하는지 궁금하지 않으셨나요?,90
1226,미수 만날 수 있어요? ,90
1227,어?,90
1228,대표님 따라가면 미수 만날 수 있냐고요,90
1229,따라온다고?,90
1230,다음에 보자고,90
1231,♪ 고요하게 ♪,90
1232,♪ 어둠이 찾아오는 ♪ ,90
1233,♪ 이 가을 끝에 ♪,90
1234,♪ 봄의 첫날을 꿈꾸네 ♪ ,90
1235,♪ 만 리 넘어 ♪,90
1236,♪ 멀리 있는 그대가 ♪,90
1237,♪ 볼 수 없어도 ♪,90
1238,♪ 나는 꽃밭을 일구네 ♪,90
1239,♪ 가을은 저물고 ♪,90
1240,♪ 겨울은 찾아들지만 ♪,90
1241,♪ 나는 봄볕을 잊지 ♪,90
1242,미수야!,90
1243,♪ 않으리 ♪,90
1244,미수야!,90
1245,♪ 눈발은 몰아치고 ♪,90
1246,♪ 세상을 ♪,90
1247,타요,90
1248,♪ 삼킬 듯이 ♪,90
1249,♪ 미약한 햇빛조차 날 버려도 ♪,90
1250,♪ 저 멀리 봄이 사는 곳 ♪,90
1251,"♪ 오, 사랑 ♪",90
1252,아이참,90
1253,"이야, 대단하네",90
1254,잠깐 내려 줄까?,90
1255,네,90
1256,"사랑해, 미수야",90
1257,사랑해,90
1258,"뛰지 마, 현우야",90
1259,"제발 뛰지 마, 응?",90
1260,다쳐,90
1261,소주에 웬 도넛이야?,90
1262,그냥 오랜만에 먹어 보고 싶어서,90
1263,재료고 뭐고 다 변변치 않아서,90
1264,그 맛이 안 나온다!,90
1265,치,90
1266,-  아이고 - 잘 먹겠습니다,90
1267,먹어,90
1268,"거봐, 그 맛이 안 나온다니까",90
1269,에이씨,90
1270,세상 다 변했는데,90
1271,이 맛은 그대로네,90
1272,그대로야? ,90
1273,"있어 봐 봐, 내가 ",90
1274,"그래도 도넛엔 커피지, 잠깐...",90
1275,뭐 해?,90
1276,그냥,90
1277,옛날 생각 나서,90
1278,"왜, 그, 두부 먹던 현우 있었을 때?",90
1279,그러게,90
1280,우리 현우가 꼭 다시 돌아와서,90
1281,빵집 차려 준댔는데,90
1282,언제?,90
1283,접때,90
1284,어디서 얼굴은 쥐어 터져 와 가지고,90
1285,"밥만 먹다 갔어, 그냥",90
1286,내가 자기 믿는다는 말을 했대,90
1287,믿는다고,90
1288,"옛날에, 나 기억도 안 나는데",90
1289,"할머니고, 고모고, 선생이고",90
1290,아무도 자기를 안 믿는데 내가 그랬대,90
1291,난 기억도 안 나는데,90
1292,그걸 다 기억하고 와서는,90
1293,사람들 봐,90
1294,안녕하세요,90
1295,대박인데?,90
1296,"선배님, 메이크업해야 되는 거 아니에요?",90
1297,"다음부터는 그, 분장 팀까지 필요하겠어",90
1298,"아, 선배님 ",90
1299,"네, 여기 이 부분 수정돼서요 이거 빼고 읽어 주시면 될 것 같아요",90
1300,"-  아, 현우 씨 -  아, 네",90
1301,이제 들어가서 준비하면 될 것 같아요,90
1302,"예, 알겠습니다",90
1303,여긴 이어서 읽어 주세요,90
1304,-  오케이 -  네,90
1305,어서 오세요,90
1306,"아, 예, 처음 뵙겠습니다",90
1307,이게 보이는 라디오 카메라인가 봐요?,90
1308,"씁, 나 라디오를 이렇게 굳이 다 보여 줄 필요가 있을까?",90
1309,"아, 이게 정지 화면처럼 찍힐 겁니다",90
1310,컷도 많이 나누지 않고요 ,90
1311,스틸 사진이 움직이는 느낌이라 기존 TV랑은 좀 많이 다를 겁니다,90
1312,오늘 보이는 라디오 첫날인데,90
1313,불러 줬으면 하는 이름 있어요?,90
1314,어떤 이름이 떠오르시나요?,90
1315,"알고 싶은 이름, 그리운 이름",90
1316,매일 보는 이름인데,90
1317,왠지 또 떠오르는 이름,90
1318,"김세인, 권예지, 박송이",90
1319,그리고 김미수,90
1320,"어쩌면 우리가 품고 있는 이 이름이 일기고, 메모고",90
1321,내 삶의 소중한 기록일지도 모릅니다,90
1322,"이 햇살에, 이 싱그러운 기운에",90
1323,이 느낌에,90
1324,내 안의 수만 가지 이름 그 기억들을 불러 봅니다,90
1325,'유열의 음악앨범' 첫 곡입니다,90
